Age,EdLevel,YearsCodePro,DevType,CompanySize,Salary_USD
>35 years old,Master,10,DE/DA/BA,Medium(100-999),76700.0
18-35 years old,Master,8,DE/DA/BA,Small(1-99),158000.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),90850.0
18-35 years old,Master,3,DE/DA/BA,Small(1-99),107300.0
18-35 years old,Master,4,DS/MLE,Large(>1000),135000.0
18-35 years old,Master,3,DE/DA/BA,Small(1-99),59200.0
>35 years old,Master,7,DS/MLE,Small(1-99),125800.0
18-35 years old,Master,6,DS/MLE,Large(>1000),240000.0
18-35 years old,Bachelor,10,DE/DA/BA,Large(>1000),180000.0
>35 years old,Master,15,DE/DA/BA,Large(>1000),55300.0
18-35 years old,Master,2,DS/MLE,Medium(100-999),130000.0
18-35 years old,Bachelor,4,DE/DA/BA,Large(>1000),57670.0
18-35 years old,Master,7,DS/MLE,Medium(100-999),190000.0
>35 years old,Master,17,DE/DA/BA,Large(>1000),180000.0
>35 years old,Master,7,DE/DA/BA,Medium(100-999),120749.99999999999
>35 years old,Master,15,DS/MLE,Large(>1000),200600.0
>35 years old,Bachelor,12,DE/DA/BA,Large(>1000),70800.0
18-35 years old,Master,4,DS/MLE,Large(>1000),22000.0
>35 years old,Bachelor,4,DS/MLE,Small(1-99),59000.0
18-35 years old,Bachelor,4,DE/DA/BA,Large(>1000),30800.0
18-35 years old,Master,9,DE/DA/BA,Medium(100-999),68440.0
18-35 years old,Bachelor,7,DE/DA/BA,Small(1-99),110000.0
18-35 years old,Bachelor,8,DE/DA/BA,Medium(100-999),79000.0
18-35 years old,Bachelor,8,DE/DA/BA,Large(>1000),30800.0
18-35 years old,Master,2,DE/DA/BA,Medium(100-999),51059.99999999999
>35 years old,Master,10,DE/DA/BA,Medium(100-999),81000.0
18-35 years old,Master,10,DE/DA/BA,Large(>1000),150000.0
>35 years old,Master,5,DE/DA/BA,Large(>1000),82600.0
18-35 years old,Master,8,DS/MLE,Large(>1000),84960.0
18-35 years old,Master,5,DS/MLE,Large(>1000),82600.0
18-35 years old,Master,4,DS/MLE,Small(1-99),96200.0
>35 years old,Master,17,DS/MLE,Small(1-99),72000.0
18-35 years old,Bachelor,8,DE/DA/BA,Large(>1000),153400.0
>35 years old,Master,15,DE/DA/BA,Large(>1000),250000.0
>35 years old,Master,11,DE/DA/BA,Large(>1000),116053.0
18-35 years old,Master,3,DE/DA/BA,Large(>1000),35990.0
18-35 years old,Master,6,DS/MLE,Large(>1000),96760.0
18-35 years old,Master,12,DE/DA/BA,Large(>1000),101480.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),148000.0
>35 years old,Master,8,DS/MLE,Medium(100-999),51920.0
18-35 years old,Master,8,DS/MLE,Medium(100-999),259600.0
18-35 years old,Master,1,DS/MLE,Medium(100-999),25960.0
18-35 years old,Bachelor,8,DE/DA/BA,Medium(100-999),75000.0
>35 years old,Bachelor,3,DE/DA/BA,Large(>1000),73000.0
18-35 years old,Master,5,DE/DA/BA,Medium(100-999),53100.0
>35 years old,Master,15,DE/DA/BA,Large(>1000),74340.0
>35 years old,Bachelor,12,DS/MLE,Large(>1000),94400.0
18-35 years old,Master,4,DE/DA/BA,Large(>1000),103840.0
>35 years old,Master,9,DS/MLE,Large(>1000),94400.0
>35 years old,Bachelor,23,DE/DA/BA,Large(>1000),64900.0
18-35 years old,Master,3,DS/MLE,Small(1-99),69000.0
18-35 years old,Bachelor,10,DE/DA/BA,Large(>1000),73160.0
>35 years old,Master,25,DE/DA/BA,Medium(100-999),59000.0
>35 years old,Master,15,DE/DA/BA,Small(1-99),200000.0
18-35 years old,Master,3,DE/DA/BA,Large(>1000),64900.0
18-35 years old,Master,7,DS/MLE,Medium(100-999),76700.0
18-35 years old,Master,1,DE/DA/BA,Small(1-99),64900.0
18-35 years old,Bachelor,12,DS/MLE,Small(1-99),200000.0
18-35 years old,Master,7,DE/DA/BA,Large(>1000),32200.0
18-35 years old,Master,5,DS/MLE,Large(>1000),94400.0
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),110000.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),130000.0
>35 years old,Bachelor,10,DE/DA/BA,Large(>1000),125000.0
>35 years old,Master,8,DE/DA/BA,Large(>1000),160000.0
18-35 years old,Bachelor,3,DE/DA/BA,Large(>1000),40020.0
18-35 years old,Master,4,DS/MLE,Large(>1000),51920.0
18-35 years old,Master,5,DS/MLE,Large(>1000),94400.0
>35 years old,Master,25,DE/DA/BA,Small(1-99),94400.0
>35 years old,Master,16,DS/MLE,Medium(100-999),132000.0
18-35 years old,Bachelor,7,DE/DA/BA,Medium(100-999),82800.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),125000.0
>35 years old,Master,20,DE/DA/BA,Medium(100-999),70800.0
>35 years old,Master,5,DE/DA/BA,Small(1-99),97500.0
>35 years old,Master,21,DS/MLE,Large(>1000),217120.0
18-35 years old,Master,4,DE/DA/BA,Small(1-99),31860.0
18-35 years old,Master,3,DE/DA/BA,Large(>1000),34220.0
>35 years old,Bachelor,10,DS/MLE,Large(>1000),140000.0
18-35 years old,Master,7,DS/MLE,Medium(100-999),66080.0
>35 years old,Master,12,DS/MLE,Large(>1000),123900.0
>35 years old,Master,8,DE/DA/BA,Small(1-99),116820.0
18-35 years old,Bachelor,6,DS/MLE,Large(>1000),39200.0
>35 years old,Master,22,DE/DA/BA,Medium(100-999),145000.0
18-35 years old,Bachelor,6,DE/DA/BA,Large(>1000),115500.0
18-35 years old,Master,7,DS/MLE,Medium(100-999),76700.0
18-35 years old,Master,5,DE/DA/BA,Small(1-99),76700.0
>35 years old,Master,18,DS/MLE,Small(1-99),140000.0
>35 years old,Master,11,DE/DA/BA,Small(1-99),70380.0
>35 years old,Master,8,DS/MLE,Large(>1000),190000.0
>35 years old,Bachelor,25,DE/DA/BA,Large(>1000),63200.0
18-35 years old,Master,5,DS/MLE,Large(>1000),63720.0
18-35 years old,Bachelor,6,DS/MLE,Large(>1000),167000.0
>35 years old,Master,3,DS/MLE,Large(>1000),105000.0
18-35 years old,Master,10,DE/DA/BA,Small(1-99),185000.0
>35 years old,Master,6,DS/MLE,Small(1-99),97468.0
18-35 years old,Master,4,DS/MLE,Large(>1000),74340.0
>35 years old,Bachelor,35,DS/MLE,Large(>1000),165000.0
>35 years old,Master,7,DS/MLE,Large(>1000),125000.0
18-35 years old,Master,10,DS/MLE,Small(1-99),40000.0
18-35 years old,Bachelor,6,DE/DA/BA,Large(>1000),200000.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),152220.0
18-35 years old,Master,10,DS/MLE,Small(1-99),88500.0
>35 years old,Bachelor,8,DE/DA/BA,Large(>1000),123596.0
>35 years old,Master,17,DE/DA/BA,Large(>1000),100000.0
18-35 years old,Master,6,DE/DA/BA,Medium(100-999),200000.0
>35 years old,Master,10,DS/MLE,Medium(100-999),82600.0
>35 years old,Bachelor,5,DS/MLE,Large(>1000),129800.0
18-35 years old,Master,6,DS/MLE,Small(1-99),88500.0
18-35 years old,Bachelor,1,DS/MLE,Large(>1000),73000.0
>35 years old,Master,7,DS/MLE,Large(>1000),230000.0
18-35 years old,Master,8,DS/MLE,Medium(100-999),175000.0
18-35 years old,Master,2,DS/MLE,Large(>1000),140000.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),101000.0
>35 years old,Master,8,DS/MLE,Medium(100-999),200000.0
>35 years old,Bachelor,30,DE/DA/BA,Medium(100-999),75050.0
18-35 years old,Master,7,DS/MLE,Large(>1000),82110.0
>35 years old,Master,11,DE/DA/BA,Medium(100-999),200000.0
18-35 years old,Master,2,DS/MLE,Medium(100-999),120000.0
18-35 years old,Bachelor,5,DE/DA/BA,Large(>1000),23100.0
>35 years old,Bachelor,7,DE/DA/BA,Large(>1000),110000.0
18-35 years old,Bachelor,2,DE/DA/BA,Large(>1000),74500.0
>35 years old,Bachelor,13,DS/MLE,Small(1-99),330000.0
>35 years old,Bachelor,25,DE/DA/BA,Large(>1000),140000.0
>35 years old,Bachelor,7,DE/DA/BA,Large(>1000),112000.0
18-35 years old,Master,1,DE/DA/BA,Large(>1000),45540.0
18-35 years old,Bachelor,6,DE/DA/BA,Small(1-99),130000.0
>35 years old,Bachelor,13,DS/MLE,Medium(100-999),81400.0
18-35 years old,Master,4,DS/MLE,Large(>1000),115000.0
>35 years old,Bachelor,20,DE/DA/BA,Large(>1000),83620.0
18-35 years old,Bachelor,4,DE/DA/BA,Medium(100-999),66000.0
18-35 years old,Bachelor,4,DS/MLE,Large(>1000),88800.0
>35 years old,Bachelor,24,DE/DA/BA,Large(>1000),158000.0
>35 years old,Bachelor,28,DE/DA/BA,Large(>1000),92000.0
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),60180.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),60000.0
>35 years old,Master,14,DE/DA/BA,Large(>1000),135000.0
18-35 years old,Master,10,DE/DA/BA,Small(1-99),54600.0
18-35 years old,Bachelor,4,DS/MLE,Medium(100-999),12600.0
18-35 years old,Master,5,DS/MLE,Large(>1000),160000.0
18-35 years old,Master,6,DE/DA/BA,Large(>1000),200000.0
>35 years old,Master,35,DE/DA/BA,Large(>1000),125000.0
18-35 years old,Bachelor,3,DE/DA/BA,Large(>1000),61360.0
>35 years old,Master,10,DE/DA/BA,Large(>1000),56000.0
18-35 years old,Master,7,DS/MLE,Small(1-99),53100.0
18-35 years old,Master,3,DE/DA/BA,Small(1-99),60774.719999999994
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),56855.99999999999
18-35 years old,Master,1,DE/DA/BA,Small(1-99),53100.0
18-35 years old,Bachelor,3,DS/MLE,Medium(100-999),53129.99999999999
18-35 years old,Master,5,DS/MLE,Large(>1000),64900.0
18-35 years old,Master,1,DE/DA/BA,Large(>1000),59000.0
18-35 years old,Master,2,DE/DA/BA,Small(1-99),42480.0
18-35 years old,Master,1,DE/DA/BA,Large(>1000),41400.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),64900.0
18-35 years old,Master,1,DS/MLE,Small(1-99),59000.0
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),81420.0
18-35 years old,Master,7,DE/DA/BA,Large(>1000),56640.0
18-35 years old,Master,1,DS/MLE,Large(>1000),47200.0
18-35 years old,Bachelor,Less than 1 year,DS/MLE,Medium(100-999),23800.0
18-35 years old,Master,2,DS/MLE,Medium(100-999),49560.0
>35 years old,Bachelor,5,DE/DA/BA,Small(1-99),51749.99999999999
18-35 years old,Master,5,DS/MLE,Small(1-99),38940.0
18-35 years old,Master,6,DS/MLE,Small(1-99),27848.0
18-35 years old,Bachelor,3,DE/DA/BA,Medium(100-999),166980.0
18-35 years old,Master,7,DE/DA/BA,Small(1-99),95580.0
18-35 years old,Bachelor,3,DE/DA/BA,Large(>1000),69000.0
18-35 years old,Bachelor,12,DE/DA/BA,Small(1-99),125080.0
18-35 years old,Master,10,DE/DA/BA,Large(>1000),188800.0
18-35 years old,Master,3,DS/MLE,Small(1-99),59339.99999999999
18-35 years old,Master,5,DE/DA/BA,Small(1-99),70800.0
18-35 years old,Master,5,DE/DA/BA,Small(1-99),80240.0
18-35 years old,Bachelor,6,DE/DA/BA,Medium(100-999),104879.99999999999
18-35 years old,Master,5,DS/MLE,Medium(100-999),122100.0
>35 years old,Master,17,DS/MLE,Large(>1000),70800.0
18-35 years old,Master,5,DS/MLE,Large(>1000),79060.0
18-35 years old,Bachelor,1,DE/DA/BA,Medium(100-999),11200.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),97940.0
18-35 years old,Master,4,DE/DA/BA,Small(1-99),2500.0
18-35 years old,Bachelor,3,DE/DA/BA,Medium(100-999),82800.0
>35 years old,Master,5,DE/DA/BA,Small(1-99),82600.0
18-35 years old,Bachelor,3,DS/MLE,Medium(100-999),143000.0
18-35 years old,Master,8,DS/MLE,Medium(100-999),33600.0
18-35 years old,Master,9,DE/DA/BA,Medium(100-999),97940.0
18-35 years old,Master,2,DS/MLE,Small(1-99),35400.0
>35 years old,Master,25,DE/DA/BA,Large(>1000),300000.0
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),46000.0
18-35 years old,Bachelor,7,DE/DA/BA,Medium(100-999),50740.0
>35 years old,Master,9,DE/DA/BA,Small(1-99),120000.0
18-35 years old,Master,8,DE/DA/BA,Medium(100-999),106200.0
>35 years old,Bachelor,20,DE/DA/BA,Medium(100-999),41300.0
18-35 years old,Master,1,DE/DA/BA,Large(>1000),82800.0
18-35 years old,Master,3,DS/MLE,Medium(100-999),99500.0
18-35 years old,Master,8,DS/MLE,Large(>1000),25000.0
18-35 years old,Master,1,DS/MLE,Small(1-99),110000.0
>35 years old,Bachelor,22,DE/DA/BA,Small(1-99),232000.0
>35 years old,Bachelor,16,DE/DA/BA,Small(1-99),94800.0
18-35 years old,Master,4,DE/DA/BA,Large(>1000),42780.0
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Small(1-99),51920.0
18-35 years old,Master,2,DS/MLE,Large(>1000),82600.0
>35 years old,Bachelor,21,DE/DA/BA,Medium(100-999),88500.0
>35 years old,Master,10,DS/MLE,Large(>1000),165000.0
>35 years old,Bachelor,14,DE/DA/BA,Large(>1000),250000.0
>35 years old,Master,10,DS/MLE,Small(1-99),70800.0
18-35 years old,Master,8,DS/MLE,Small(1-99),129800.0
18-35 years old,Master,10,DS/MLE,Small(1-99),70800.0
>35 years old,Bachelor,8,DE/DA/BA,Medium(100-999),180000.0
18-35 years old,Bachelor,4,DE/DA/BA,Small(1-99),90000.0
>35 years old,Bachelor,34,DE/DA/BA,Medium(100-999),200000.0
>35 years old,Master,2,DE/DA/BA,Small(1-99),120000.0
>35 years old,Bachelor,12,DS/MLE,Medium(100-999),250000.0
18-35 years old,Bachelor,6,DE/DA/BA,Large(>1000),140000.0
>35 years old,Master,7,DS/MLE,Large(>1000),276000.0
>35 years old,Master,2,DE/DA/BA,Small(1-99),42480.0
18-35 years old,Bachelor,1,DE/DA/BA,Large(>1000),60000.0
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Medium(100-999),64000.0
>35 years old,Master,35,DE/DA/BA,Medium(100-999),118000.0
18-35 years old,Master,6,DS/MLE,Large(>1000),224200.0
18-35 years old,Master,7,DE/DA/BA,Large(>1000),106200.0
18-35 years old,Master,5,DS/MLE,Small(1-99),88500.0
>35 years old,Master,27,DE/DA/BA,Medium(100-999),120000.0
>35 years old,Bachelor,21,DE/DA/BA,Medium(100-999),150000.0
>35 years old,Master,5,DE/DA/BA,Small(1-99),96000.0
18-35 years old,Master,6,DS/MLE,Large(>1000),252000.0
>35 years old,Bachelor,20,DE/DA/BA,Large(>1000),170000.0
>35 years old,Master,29,DS/MLE,Small(1-99),150000.0
18-35 years old,Master,10,DS/MLE,Small(1-99),129500.0
>35 years old,Master,35,DE/DA/BA,Large(>1000),140000.0
18-35 years old,Bachelor,2,DS/MLE,Medium(100-999),55199.99999999999
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Medium(100-999),52000.0
18-35 years old,Bachelor,5,DS/MLE,Small(1-99),67624.0
18-35 years old,Master,5,DS/MLE,Large(>1000),125800.0
>35 years old,Bachelor,10,DE/DA/BA,Large(>1000),59200.0
18-35 years old,Bachelor,1,DE/DA/BA,Medium(100-999),65000.0
>35 years old,Master,10,DE/DA/BA,Medium(100-999),158000.0
18-35 years old,Master,1,DE/DA/BA,Large(>1000),38350.0
18-35 years old,Bachelor,5,DE/DA/BA,Large(>1000),140600.0
18-35 years old,Bachelor,2,DE/DA/BA,Medium(100-999),55199.99999999999
18-35 years old,Bachelor,3,DE/DA/BA,Medium(100-999),47200.0
>35 years old,Master,3,DE/DA/BA,Medium(100-999),57820.0
18-35 years old,Master,14,DE/DA/BA,Large(>1000),129800.0
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),50400.0
18-35 years old,Master,8,DE/DA/BA,Small(1-99),49560.0
18-35 years old,Master,4,DE/DA/BA,Medium(100-999),103499.99999999999
18-35 years old,Master,3,DE/DA/BA,Large(>1000),41890.0
18-35 years old,Master,Less than 1 year,DE/DA/BA,Large(>1000),46230.0
18-35 years old,Bachelor,1,DE/DA/BA,Small(1-99),35400.0
18-35 years old,Master,4,DE/DA/BA,Large(>1000),40120.0
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Medium(100-999),49324.0
>35 years old,Master,5,DE/DA/BA,Medium(100-999),63720.0
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Medium(100-999),22420.0
>35 years old,Master,10,DE/DA/BA,Large(>1000),56000.0
18-35 years old,Bachelor,6,DS/MLE,Medium(100-999),100000.0
>35 years old,Bachelor,15,DE/DA/BA,Small(1-99),160000.0
18-35 years old,Master,4,DE/DA/BA,Small(1-99),80240.0
>35 years old,Bachelor,23,DE/DA/BA,Medium(100-999),98000.0
18-35 years old,Master,8,DS/MLE,Small(1-99),87320.0
>35 years old,Master,8,DS/MLE,Small(1-99),73160.0
18-35 years old,Master,1,DS/MLE,Large(>1000),62099.99999999999
18-35 years old,Master,2,DS/MLE,Medium(100-999),49560.0
18-35 years old,Master,Less than 1 year,DE/DA/BA,Small(1-99),23460.0
>35 years old,Master,6,DS/MLE,Large(>1000),120000.0
18-35 years old,Bachelor,5,DS/MLE,Large(>1000),404000.0
>35 years old,Bachelor,10,DE/DA/BA,Large(>1000),125000.0
18-35 years old,Master,3,DE/DA/BA,Medium(100-999),83740.0
18-35 years old,Bachelor,8,DS/MLE,Medium(100-999),103800.0
18-35 years old,Master,2,DS/MLE,Large(>1000),87720.0
18-35 years old,Bachelor,3,DE/DA/BA,Small(1-99),70000.0
>35 years old,Master,5,DE/DA/BA,Large(>1000),135000.0
18-35 years old,Master,Less than 1 year,DE/DA/BA,Small(1-99),50740.0
>35 years old,Master,17,DE/DA/BA,Medium(100-999),169920.0
18-35 years old,Master,2,DS/MLE,Large(>1000),44160.0
18-35 years old,Bachelor,8,DE/DA/BA,Medium(100-999),41300.0
>35 years old,Bachelor,26,DS/MLE,Medium(100-999),250000.0
>35 years old,Bachelor,14,DS/MLE,Medium(100-999),120000.0
18-35 years old,Bachelor,11,DE/DA/BA,Medium(100-999),195000.0
>35 years old,Master,12,DE/DA/BA,Large(>1000),88800.0
>35 years old,Bachelor,35,DE/DA/BA,Large(>1000),144000.0
18-35 years old,Bachelor,1,DS/MLE,Small(1-99),42000.0
>35 years old,Bachelor,24,DE/DA/BA,Small(1-99),192000.0
>35 years old,Master,18,DE/DA/BA,Large(>1000),450000.0
18-35 years old,Master,7,DS/MLE,Medium(100-999),119880.0
18-35 years old,Bachelor,2,DS/MLE,Medium(100-999),35000.0
18-35 years old,Master,5,DS/MLE,Large(>1000),70800.0
18-35 years old,Master,2,DE/DA/BA,Small(1-99),59000.0
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Large(>1000),93240.0
18-35 years old,Master,5,DS/MLE,Large(>1000),49560.0
18-35 years old,Master,2,DS/MLE,Small(1-99),2520.0
>35 years old,Bachelor,30,DE/DA/BA,Large(>1000),100000.0
18-35 years old,Bachelor,3,DE/DA/BA,Large(>1000),115000.0
18-35 years old,Master,6,DS/MLE,Small(1-99),140000.0
18-35 years old,Bachelor,2,DS/MLE,Large(>1000),9800.0
>35 years old,Master,22,DE/DA/BA,Medium(100-999),118000.0
18-35 years old,Bachelor,9,DS/MLE,Medium(100-999),260000.0
18-35 years old,Master,5,DE/DA/BA,Medium(100-999),51920.0
>35 years old,Bachelor,17,DE/DA/BA,Large(>1000),200000.0
18-35 years old,Master,4,DS/MLE,Small(1-99),94400.0
18-35 years old,Master,5,DS/MLE,Medium(100-999),200000.0
>35 years old,Bachelor,3,DE/DA/BA,Large(>1000),12000.0
>35 years old,Master,23,DE/DA/BA,Medium(100-999),175000.0
18-35 years old,Master,5,DE/DA/BA,Large(>1000),21840.0
>35 years old,Master,19,DE/DA/BA,Medium(100-999),7000.0
18-35 years old,Bachelor,1,DS/MLE,Medium(100-999),11200.0
18-35 years old,Bachelor,4,DE/DA/BA,Small(1-99),120000.0
18-35 years old,Master,2,DE/DA/BA,Large(>1000),40020.0
18-35 years old,Bachelor,6,DE/DA/BA,Medium(100-999),50000.0
18-35 years old,Master,3,DE/DA/BA,Medium(100-999),215000.0
18-35 years old,Bachelor,3,DE/DA/BA,Large(>1000),92000.0
18-35 years old,Bachelor,2,DE/DA/BA,Small(1-99),110000.0
>35 years old,Master,8,DE/DA/BA,Large(>1000),66000.0
18-35 years old,Bachelor,9,DE/DA/BA,Medium(100-999),110920.0
18-35 years old,Master,8,DS/MLE,Small(1-99),127000.0
18-35 years old,Bachelor,6,DE/DA/BA,Large(>1000),170000.0
18-35 years old,Bachelor,8,DE/DA/BA,Large(>1000),168000.0
18-35 years old,Bachelor,2,DE/DA/BA,Medium(100-999),71100.0
18-35 years old,Master,5,DS/MLE,Large(>1000),64900.0
18-35 years old,Master,5,DS/MLE,Small(1-99),70800.0
18-35 years old,Master,9,DE/DA/BA,Large(>1000),94400.0
18-35 years old,Master,5,DS/MLE,Small(1-99),56640.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),57959.99999999999
>35 years old,Master,4,DS/MLE,Small(1-99),61600.0
18-35 years old,Master,9,DS/MLE,Small(1-99),135000.0
>35 years old,Master,8,DS/MLE,Large(>1000),86140.0
18-35 years old,Bachelor,5,DE/DA/BA,Medium(100-999),158000.0
18-35 years old,Bachelor,5,DS/MLE,Medium(100-999),160000.0
>35 years old,Master,12,DS/MLE,Large(>1000),114700.0
18-35 years old,Bachelor,4,DE/DA/BA,Small(1-99),150000.0
18-35 years old,Bachelor,4,DE/DA/BA,Large(>1000),39200.0
>35 years old,Master,12,DE/DA/BA,Large(>1000),81400.0
18-35 years old,Bachelor,8,DS/MLE,Large(>1000),120000.0
18-35 years old,Bachelor,3,DS/MLE,Large(>1000),36400.0
>35 years old,Master,23,DE/DA/BA,Small(1-99),28320.0
18-35 years old,Master,4,DS/MLE,Medium(100-999),51920.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),40600.0
18-35 years old,Master,8,DS/MLE,Small(1-99),38940.0
18-35 years old,Bachelor,4,DE/DA/BA,Small(1-99),33040.0
18-35 years old,Bachelor,2,DE/DA/BA,Large(>1000),11088.0
>35 years old,Master,18,DS/MLE,Large(>1000),53100.0
18-35 years old,Master,7,DS/MLE,Small(1-99),62540.0
>35 years old,Bachelor,10,DS/MLE,Small(1-99),110000.0
18-35 years old,Master,3,DS/MLE,Large(>1000),47200.0
18-35 years old,Bachelor,2,DE/DA/BA,Large(>1000),42000.0
18-35 years old,Master,Less than 1 year,DS/MLE,Small(1-99),14000.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),3220.0
18-35 years old,Master,3,DS/MLE,Small(1-99),29500.0
>35 years old,Bachelor,16,DE/DA/BA,Large(>1000),53100.0
18-35 years old,Master,5,DS/MLE,Medium(100-999),59000.0
18-35 years old,Master,4,DS/MLE,Large(>1000),59000.0
>35 years old,Master,16,DE/DA/BA,Small(1-99),14000.0
18-35 years old,Bachelor,6,DE/DA/BA,Medium(100-999),70380.0
18-35 years old,Master,1,DE/DA/BA,Small(1-99),64900.0
18-35 years old,Master,10,DE/DA/BA,Medium(100-999),82600.0
>35 years old,Bachelor,12,DE/DA/BA,Medium(100-999),250000.0
>35 years old,Master,10,DE/DA/BA,Large(>1000),230000.0
18-35 years old,Bachelor,2,DE/DA/BA,Large(>1000),77000.0
18-35 years old,Bachelor,6,DE/DA/BA,Large(>1000),128000.0
18-35 years old,Bachelor,Less than 1 year,DE/DA/BA,Medium(100-999),52000.0
18-35 years old,Bachelor,4,DE/DA/BA,Medium(100-999),135000.0
18-35 years old,Master,3,DS/MLE,Small(1-99),59339.99999999999
18-35 years old,Bachelor,9,DE/DA/BA,Medium(100-999),250000.0
18-35 years old,Bachelor,5,DS/MLE,Large(>1000),128000.0
18-35 years old,Bachelor,4,DE/DA/BA,Small(1-99),80000.0
>35 years old,Master,10,DS/MLE,Large(>1000),195880.0
18-35 years old,Master,6,DS/MLE,Medium(100-999),200000.0
18-35 years old,Master,2,DS/MLE,Large(>1000),30680.0
18-35 years old,Master,2,DS/MLE,Medium(100-999),80000.0
18-35 years old,Master,3,DS/MLE,Large(>1000),132000.0
18-35 years old,Bachelor,8,DE/DA/BA,Large(>1000),95000.0
18-35 years old,Master,7,DE/DA/BA,Medium(100-999),175000.0
18-35 years old,Bachelor,12,DE/DA/BA,Large(>1000),188800.0
>35 years old,Bachelor,12,DS/MLE,Medium(100-999),140000.0
18-35 years old,Master,8,DE/DA/BA,Small(1-99),76700.0
18-35 years old,Bachelor,8,DS/MLE,Large(>1000),43400.0
18-35 years old,Bachelor,9,DE/DA/BA,Medium(100-999),155000.0
18-35 years old,Bachelor,8,DE/DA/BA,Large(>1000),170000.0
18-35 years old,Master,1,DE/DA/BA,Medium(100-999),73000.0
>35 years old,Master,15,DE/DA/BA,Medium(100-999),200000.0
18-35 years old,Master,1,DS/MLE,Small(1-99),47200.0
18-35 years old,Master,2,DS/MLE,Large(>1000),70800.0
18-35 years old,Master,2,DE/DA/BA,Medium(100-999),88800.0
18-35 years old,Master,2,DE/DA/BA,Medium(100-999),105000.0
18-35 years old,Bachelor,2,DE/DA/BA,Small(1-99),50000.0
18-35 years old,Bachelor,7,DE/DA/BA,Large(>1000),37260.0
18-35 years old,Bachelor,6,DS/MLE,Large(>1000),172500.0
